Line,Component,MTBF,λ,cp,cc,PM_duration,x*,CR
14,364,30.31,1.8308,14.94,12.73,2.1874691384894396,36.13,0.3738
14,365,16.65,2.1122,11.07,10.99,1.3077543154076192,16.74,0.5811
14,366,52.84,1.7889,24.05,23.08,0.2842377518974148,59.01,0.4031
14,367,22.16,2.2162,14.37,15.05,0.3600098597837836,19.7,0.6979
14,368,44.17,2.4433,18.1,15.38,1.311516230959401,43.74,0.3892
14,369,37.76,2.486,22.93,28.67,2.405108717714846,40.14,0.5114
14,370,54.12,1.893,16.24,23.92,1.953301403279343,63.87,0.2364
14,371,17.7,2.2461,14.03,20.45,1.4769605114524371,18.84,0.6507
14,372,22.08,1.9813,16.07,17.8,1.574752409518671,22.18,0.6337
14,373,45.1,1.911,16.11,14.92,0.9374598591274179,45.88,0.3369
14,374,31.84,1.6348,12.54,14.07,1.4732509219500889,33.18,0.3504
14,375,40.93,1.9018,19.57,24.52,2.667432420799715,48.46,0.369
14,376,49.95,2.3539,14.06,10.96,0.575509060096281,57.05,0.2419
14,377,5.79,1.5761,13.0,13.59,0.7642110497292436,5.94,1.7356
14,378,4.32,1.9293,11.71,19.33,1.2805279986633067,4.7,1.6996
14,379,44.79,1.5001,22.21,24.34,2.193785649579551,52.56,0.3873
14,380,49.35,2.3372,21.08,28.51,0.30425563043302895,50.74,0.4099
14,381,56.96,1.9429,17.15,19.76,1.7776100468392086,56.99,0.2854
14,382,42.47,2.2919,23.63,26.14,1.6833928732155046,40.81,0.5391
14,383,5.31,1.8294,23.66,26.68,1.5806597934241533,4.45,3.2634
14,384,37.0,2.0321,23.49,28.71,0.7201370530930219,42.78,0.5302
14,385,25.5,2.2368,11.84,17.47,1.1623025737515331,27.89,0.3895
14,386,24.56,1.5189,17.44,22.12,0.33341455666074876,26.48,0.6409
14,387,43.12,2.2039,23.72,21.87,1.494129421463424,37.93,0.5854
14,388,21.23,1.5423,13.73,14.13,1.5256581930511497,19.76,0.5964
15,389,17.56,1.6691,11.95,10.5,1.5943724125579928,18.88,0.5239
15,390,39.46,2.3107,14.45,10.47,0.25,36.13,0.3949
15,391,21.35,2.0219,15.72,20.41,1.577742567047497,19.56,0.6847
15,392,34.31,1.5237,16.27,24.04,0.3211224427591186,28.66,0.5555
15,393,51.39,2.2323,22.3,18.85,1.733529959207757,51.64,0.407
15,394,34.74,2.0383,24.23,33.24,1.397279520662176,38.93,0.5788
15,395,56.83,1.5985,17.43,23.47,0.7612859866367265,62.47,0.2724
15,396,11.78,1.7524,12.47,9.32,1.892991945198353,11.07,0.8426
15,397,43.67,1.8678,11.5,16.46,1.2914344125438681,46.26,0.234
15,398,44.62,1.7097,19.24,15.52,2.4445341138723062,52.51,0.3378
15,399,46.28,1.708,22.15,30.28,0.950406583272248,45.19,0.4709
15,400,44.12,1.8865,19.49,23.97,0.6023755723312318,43.43,0.4362
15,401,41.74,2.0415,21.43,23.42,2.425973377822686,45.95,0.4268
15,402,52.38,2.1512,11.69,12.82,2.4204392688009078,46.13,0.2317
15,403,8.38,2.2881,12.44,19.93,2.400205451241834,8.45,0.9818
15,404,50.49,1.9192,14.27,12.99,0.5445627135129687,56.66,0.2468
15,405,48.32,2.0814,12.88,14.0,1.6189978134666938,40.12,0.2922
15,406,17.81,2.1953,23.14,18.22,1.1500077872142986,16.39,1.2454
15,407,36.37,1.8759,23.15,27.28,1.3637178839083886,35.82,0.5996
15,408,34.75,2.4491,13.53,18.55,2.7781888318018506,27.91,0.4112
15,409,4.52,1.9606,10.34,14.69,1.1397335033618732,4.63,1.4361
15,410,20.85,1.6671,13.48,9.87,1.0876769561014437,20.92,0.5835
15,411,12.81,2.171,11.66,7.16,2.099107995706981,13.31,0.6803
15,412,18.81,2.0276,23.87,22.95,1.159572576538911,18.07,1.1487
15,413,57.15,2.2772,22.66,23.46,0.8137759909937268,64.53,0.3426
15,414,14.58,2.2011,14.46,14.54,0.794450358726221,13.0,0.9884
15,415,4.05,2.2152,11.57,9.23,0.4702602410057559,4.01,2.2821
16,416,6.5,2.4706,14.85,12.99,2.073200106078725,6.83,1.417
16,417,12.2,1.6889,13.84,14.94,1.7577156754193481,13.0,0.7986
16,418,23.14,2.1837,21.03,21.72,0.25,27.35,0.7595
16,419,55.84,2.4093,15.4,15.23,1.2017416807699934,64.42,0.2295
16,420,15.59,2.4182,24.68,28.92,1.990123072449428,13.13,1.4307
16,421,10.29,1.7912,22.06,29.05,1.5912430999716904,8.26,1.93
16,422,14.43,1.5997,17.52,14.96,1.1187511414575508,12.58,1.2033
16,423,40.24,1.9643,16.42,20.14,1.4443638089148005,40.51,0.3809
16,424,45.22,2.0568,15.67,11.29,2.6269131731165087,47.19,0.3022
16,425,20.14,1.6603,17.98,17.87,1.4180917684701044,21.14,0.7498
16,426,14.58,1.9694,17.94,15.2,2.0974861872269632,15.22,0.9497
16,427,56.59,2.1717,16.91,19.67,0.2874736249431745,67.66,0.2477
16,428,57.15,1.5783,15.45,20.8,2.2263701711963826,55.8,0.2555
16,429,39.52,2.2745,18.9,16.32,0.25,37.12,0.5036
16,430,30.27,1.8341,12.18,10.47,0.44430591936692676,35.77,0.3334
16,431,10.48,2.4463,19.56,28.17,2.229298316497576,8.83,1.5573
16,432,32.27,2.1971,22.49,22.32,1.310951521428403,32.71,0.6291
16,433,25.23,1.8403,23.36,24.13,1.517352965592692,24.24,0.8513
16,434,9.73,1.5615,15.7,15.73,0.2718278755517549,10.68,1.4056
16,435,6.85,1.7211,18.21,14.15,0.6447019450757273,8.07,1.8929
16,436,49.04,1.6807,15.33,21.41,1.223200577296482,41.74,0.349
16,437,45.38,1.8969,15.63,13.03,0.8942266450628505,40.7,0.3704
16,438,26.32,1.5192,12.56,12.14,2.0362753526045796,29.2,0.3792
16,439,49.57,1.9935,21.06,25.03,0.528675933348823,57.57,0.3582
16,440,9.84,2.4827,20.32,28.1,1.8451652277927229,8.62,1.5679
16,441,28.76,1.5715,21.12,18.43,1.1028604487216025,29.86,0.6608
16,442,52.84,1.5476,12.37,15.22,0.8595324390183768,56.32,0.2118
17,443,20.03,1.6989,10.28,5.43,2.39401374565812,19.9,0.4179
17,444,32.06,1.8217,15.65,23.91,0.48694610094970703,32.45,0.4695
17,445,37.03,1.7006,12.43,9.0,0.8532547764235818,37.32,0.3193
17,446,35.51,2.4449,19.63,26.11,0.48288030841348717,32.03,0.5911
17,447,18.7,1.5393,21.17,17.71,0.9173540234274798,20.24,0.9649
17,448,47.83,1.9553,15.82,13.61,1.6951459639922533,49.36,0.2989
17,449,57.09,1.5688,14.93,10.1,1.0708406226647034,52.82,0.2691
17,450,49.91,2.0539,14.28,11.96,0.9836204485141351,56.61,0.242
17,451,58.16,1.9387,22.7,21.56,1.2004921507748676,51.9,0.4202
17,452,45.64,2.032,21.71,21.72,2.1155586822332184,51.12,0.3932
17,453,23.38,1.6726,16.76,15.64,0.25,20.46,0.8089
17,454,52.14,1.7578,17.21,13.72,0.7449311349076284,47.38,0.3533
17,455,13.5,2.2185,16.93,24.82,2.2092241276986497,11.55,1.0951
17,456,58.11,2.321,12.79,8.76,0.628898696549948,63.88,0.1965
17,457,30.3,2.2829,19.07,21.22,1.7864964974958322,28.02,0.5995
17,458,39.72,1.5093,22.78,26.9,0.25,42.71,0.5283
17,459,48.38,1.8068,23.99,19.74,0.25,48.22,0.4932
17,460,47.03,1.7216,13.64,17.22,0.6845188869451305,48.45,0.2729
17,461,55.81,1.6469,24.21,27.93,2.0101184501182505,58.8,0.3803
17,462,46.61,2.486,21.49,17.72,0.5246326342616774,45.14,0.4646
17,463,48.45,1.9648,24.93,24.24,1.5918772911995343,45.84,0.5125
17,464,26.0,2.1956,18.14,20.85,2.399136027120053,23.0,0.6549
17,465,32.12,1.52,17.76,14.61,0.5856006592991173,32.3,0.5262
17,466,36.1,2.4258,16.22,24.5,1.8408365198001568,31.77,0.4622
17,467,11.33,2.1758,21.85,28.85,1.6300067433551866,13.53,1.3291
17,468,33.88,1.6131,13.78,23.44,2.231996795631607,36.55,0.3383
17,469,37.38,1.9604,15.3,23.31,0.8169027382912117,40.05,0.364
18,470,15.11,1.994,17.14,17.54,1.9029681629753277,16.08,0.8532
18,471,26.92,2.3954,24.93,20.03,0.5184358911077837,31.12,0.7757
18,472,17.72,2.2297,22.88,27.23,1.974012712596358,19.21,0.9816
18,473,10.46,1.9068,15.51,14.04,2.4622058284064767,11.07,1.0104
18,474,58.48,1.5557,22.95,18.5,1.746964036287994,59.9,0.365
18,475,22.6,1.6549,17.82,26.27,1.9356885845512921,24.34,0.6226
18,476,4.28,1.9278,23.66,20.66,0.5373556540513759,4.31,4.3018
18,477,18.75,1.7099,11.33,8.94,1.667283359693758,20.4,0.4821
18,478,35.07,1.9229,15.48,17.92,1.265058511464332,37.5,0.3828
18,479,53.91,2.3039,14.44,17.11,0.559217160304712,60.63,0.2338
18,480,44.26,2.2296,20.77,29.42,0.3096750637373023,36.14,0.5633
18,481,5.29,1.873,18.38,23.51,0.4044289929650881,6.02,2.6332
18,482,4.01,1.6685,14.92,17.7,0.25,4.18,3.2648
18,483,29.28,2.4385,13.18,11.22,0.3655410421505006,26.68,0.4791
18,484,52.71,2.1049,17.98,16.1,1.3171575390084727,63.24,0.2707
18,485,50.77,2.3935,11.55,6.57,1.799641632322624,46.78,0.2267
18,486,10.08,1.9728,23.12,32.63,1.8971795423536955,8.28,1.9677
18,487,4.68,2.1613,13.8,10.69,0.6876554032966138,4.7,2.1835
18,488,28.65,2.0124,15.81,11.97,1.4291295512817805,26.92,0.5206
18,489,45.54,2.2567,13.51,12.5,1.6556376425727515,45.25,0.2776
18,490,34.8,1.9918,20.73,20.98,1.6256100232705997,29.73,0.6345
18,491,7.73,2.4761,10.91,7.21,2.1016255136342044,7.68,0.8742
18,492,50.49,2.4506,15.31,19.81,1.6011619492648232,58.77,0.2468
18,493,52.74,2.0582,14.4,15.11,1.0641220159644382,51.69,0.2693
18,494,22.21,1.9711,11.87,21.05,2.3472168980196866,26.18,0.3915
18,495,26.26,1.7171,14.99,14.24,0.894616385824147,26.01,0.5348
18,496,52.48,1.5321,21.44,30.53,1.6679509767266476,57.29,0.3538
19,497,55.96,1.8327,10.21,6.89,1.5163913715831947,47.02,0.2056
19,498,18.57,1.677,23.64,23.79,0.25,15.99,1.4432
19,499,55.08,2.3928,20.08,21.97,1.7353339808621908,63.4,0.3008
19,500,54.13,2.1592,23.4,22.34,0.7900747244655342,45.46,0.4942
19,501,55.63,1.6408,18.37,25.32,0.5821445762285594,49.67,0.3603
19,502,4.05,2.2572,22.15,23.48,2.9386414546130477,3.9,2.5085
19,503,33.4,1.9771,21.63,18.85,1.229097971656756,30.17,0.6645
19,504,6.11,2.0832,12.22,19.67,0.5972008748498787,6.73,1.5143
19,505,32.2,2.3941,22.11,26.54,1.9219417220865198,38.42,0.5128
19,506,19.35,1.7027,10.85,17.56,1.12496944024906,19.79,0.4901
19,507,40.72,1.997,19.18,24.51,0.25,44.91,0.4233
19,508,16.71,1.7213,15.58,24.2,0.40809625175404707,15.93,0.9192
19,509,36.99,2.2208,12.52,19.46,0.6466465079000294,44.11,0.2751
19,510,22.91,2.203,13.92,11.16,0.5402866253552787,19.86,0.6575
19,511,18.72,1.5357,17.38,13.58,1.8566643643632614,15.74,0.8987
19,512,38.31,1.5942,10.31,11.54,2.0467225541483107,41.66,0.2266
19,513,8.09,2.3211,22.7,30.15,1.4788302398205602,9.69,1.8485
19,514,17.01,2.1239,10.59,6.42,1.3657162954388067,18.02,0.5176
19,515,35.76,2.0534,17.04,22.22,0.25,37.55,0.449
19,516,47.67,2.2839,22.87,24.09,1.4728123020414439,42.72,0.5033
19,517,19.69,1.5531,16.26,12.88,2.2529717181022315,22.85,0.6049
19,518,50.7,2.0535,17.11,18.52,1.4536449145944612,43.11,0.3696
19,519,27.43,1.8446,16.86,12.84,1.439562414751061,27.57,0.5585
19,520,17.58,1.6843,21.44,20.83,0.25,19.18,1.0861
19,521,42.04,1.9705,15.64,21.6,1.1554513096962387,47.91,0.3128
19,522,52.98,1.6706,19.46,14.59,0.4680048615754897,61.22,0.3133
19,523,16.71,2.4293,21.44,18.08,2.078649746499856,16.85,1.0453
20,524,13.64,1.8054,12.39,12.91,0.956355180554579,11.82,0.911
20,525,5.59,2.1294,14.97,13.96,2.207890252650006,6.5,1.3143
20,526,47.91,2.1225,18.13,17.88,0.7113171620289975,52.22,0.3359
20,527,58.04,1.7604,18.18,26.5,0.25,50.93,0.3546
20,528,18.66,2.0126,22.91,23.51,0.8741044747860952,19.26,1.0868
20,529,47.29,1.8327,14.12,10.62,1.70428815900029,46.83,0.2767
20,530,21.82,1.7667,12.4,22.27,2.6930835976255465,17.63,0.5518
20,531,43.15,1.7529,16.04,18.13,0.25462993489415364,44.67,0.3556
20,532,32.08,2.3734,20.22,27.57,0.30339877490940564,37.76,0.5264
20,533,50.09,1.542,15.97,14.13,1.2583089801945755,47.77,0.3177
20,534,28.21,2.4793,23.83,23.2,0.2923078385419273,31.94,0.7308
20,535,24.19,1.9304,15.62,24.25,1.282174096179391,20.41,0.6908
20,536,10.05,1.9279,19.29,17.95,0.4299795366636473,8.07,2.1945
20,537,21.73,2.1772,24.67,29.54,1.2696235940921186,17.78,1.2135
20,538,51.36,2.4112,11.92,15.99,1.9349572332145544,55.97,0.1983
20,539,54.85,1.7357,14.64,18.89,2.007077052233964,64.8,0.2111
20,540,7.0,2.2093,17.17,17.11,1.393937215912046,6.13,1.927
20,541,34.96,1.7532,10.43,7.13,2.171742888002902,33.76,0.2706
20,542,17.03,1.9913,20.68,16.3,1.7724317146775794,18.35,0.9094
20,543,13.32,2.2864,16.26,17.27,0.7069437000838562,11.33,1.2733
20,544,35.68,1.6421,23.58,22.0,1.4592385616901538,41.78,0.5196
20,545,33.18,1.9876,20.34,21.09,1.2848490904352974,32.32,0.5759
20,546,8.05,2.2862,11.51,20.55,0.911526202018049,9.3,1.015
20,547,57.63,2.3677,15.7,20.63,0.25,59.97,0.2607
20,548,37.95,1.865,17.55,19.53,2.5883565091621974,37.85,0.4139
20,549,13.99,2.0131,21.65,29.31,1.870034556854741,12.61,1.2941
20,550,52.28,2.3934,11.96,20.91,0.6313298936554901,60.5,0.1939
21,551,53.64,2.0417,18.18,18.4,1.5732625699497345,53.75,0.3186
21,552,40.27,2.0026,12.58,8.69,1.1420836649772557,35.37,0.3314
21,553,58.49,1.6531,18.86,22.09,0.7696377455361153,65.36,0.282
21,554,47.97,1.7373,24.07,31.65,0.8351673346992392,39.95,0.579
21,555,27.42,2.0593,16.72,21.34,0.5205260018654709,30.5,0.5284
21,556,51.07,1.8236,11.55,14.77,1.707712919156927,42.55,0.2469
21,557,39.94,1.9719,15.45,13.96,2.535405521523846,39.24,0.3527
21,558,23.29,2.1937,22.79,26.92,2.0050149737278598,25.3,0.7816
21,559,26.08,2.1771,24.91,34.53,1.4665574410694389,29.57,0.7765
21,560,54.56,2.3144,13.78,8.92,0.9779263919376538,55.08,0.2396
21,561,32.28,2.0253,23.67,21.25,2.409758040354598,31.3,0.6542
21,562,24.19,2.2985,18.58,27.03,1.1230489829587609,20.63,0.795
21,563,43.98,1.9354,10.75,8.24,0.8691690525342755,39.61,0.2605
21,564,42.9,2.2695,10.74,12.82,0.6964039211307023,50.4,0.2073
21,565,39.15,1.8218,10.14,6.1,0.7679021851825499,40.91,0.2395
21,566,13.33,2.0286,14.47,9.73,1.2825750160913156,10.8,1.0448
21,567,45.39,1.818,16.48,15.07,1.8270646930566659,49.26,0.3093
21,568,19.32,1.6216,14.9,14.43,1.3861905092388611,19.27,0.6724
21,569,38.74,2.0442,20.59,20.34,1.6359584000700769,44.53,0.4264
21,570,28.21,1.9128,18.74,19.98,2.3238490677689407,22.92,0.6993
21,571,45.91,2.2588,10.81,8.8,2.1131053717952764,42.8,0.2272
21,572,9.06,2.0627,11.57,19.47,1.3819422608502054,10.03,0.9212
21,573,54.7,1.9095,22.98,19.09,2.2354265811459593,53.29,0.3957
21,574,26.51,2.0757,21.25,16.98,1.3683059834107598,30.31,0.6376
21,575,21.35,2.4713,24.37,20.99,0.4510246728749864,17.48,1.3324
21,576,43.49,2.3503,23.93,23.34,1.0300508776084205,49.5,0.4619
21,577,20.62,1.8543,23.51,32.72,2.2019751300589046,17.55,1.0638
22,578,50.13,1.9098,17.08,15.79,2.8505370083619828,46.56,0.3315
22,579,8.2,2.3957,12.09,19.1,2.2788869207555957,7.9,1.0109
22,580,18.23,2.3597,18.22,20.95,1.9197919689415135,18.04,0.8427
22,581,14.85,1.7084,23.67,20.12,1.410641393794924,15.73,1.238
22,582,52.79,2.2483,18.05,21.17,2.233068747909965,49.59,0.3344
22,583,25.81,2.0113,23.11,19.32,2.400836053706355,24.34,0.7969
22,584,20.28,2.1148,24.43,33.14,2.482965296266041,20.48,0.9764
22,585,15.67,2.0247,21.14,18.72,1.5973061688721069,14.82,1.1937
22,586,57.73,1.9439,21.26,20.26,2.280322706344111,66.84,0.3008
22,587,30.61,2.4451,11.11,19.89,0.6914420324765387,36.64,0.2931
22,588,42.05,2.4367,22.67,20.35,2.0201049731171077,49.36,0.4234
22,589,28.2,2.0388,18.47,13.81,1.136979390575538,32.51,0.5295
22,590,28.89,2.0889,10.05,9.98,0.38828409159146143,24.26,0.3993
22,591,54.9,1.715,12.72,13.12,0.6777552234817059,63.14,0.1976
22,592,38.39,1.6882,17.14,21.12,0.8419513709034061,41.95,0.3935
22,593,28.61,1.7978,11.07,15.02,1.013979931466083,31.19,0.3294
22,594,7.83,2.4551,23.24,32.98,0.6297387925878547,7.76,2.6025
22,595,44.73,1.8707,16.65,18.52,0.6500380350731734,37.51,0.4309
22,596,37.0,2.1265,19.93,18.82,1.3664690131528328,33.85,0.5436
22,597,56.65,2.2621,10.56,6.93,2.820002595825472,45.57,0.2094
22,598,17.57,2.1788,17.64,25.19,0.5756882432689895,16.83,0.9703
22,599,24.86,1.9557,19.51,20.48,0.45598908053715165,27.41,0.6846
22,600,38.19,1.8642,21.64,18.21,0.6265642593554127,33.53,0.6222
22,601,13.26,2.2772,17.9,16.96,0.6084730100556021,15.26,1.0783
22,602,52.59,1.9511,16.4,22.86,0.25,55.77,0.2924
22,603,12.63,2.1465,21.26,21.23,0.5946589711468324,10.35,1.8535
22,604,26.84,2.205,21.93,28.63,0.7704761197885154,25.27,0.8244
23,605,31.02,2.0973,20.47,16.89,1.2175218472626301,27.47,0.6832
23,606,4.33,1.801,21.91,23.62,2.1261448596144135,4.33,2.6916
23,607,55.35,2.2068,11.28,6.34,1.908456178036994,60.14,0.1767
23,608,23.29,2.2867,22.29,18.5,1.0445052017783283,21.81,0.9417
23,609,26.88,1.8487,11.45,12.31,2.152667389283144,22.22,0.4387
23,610,56.77,2.4863,14.37,14.8,0.3136313014818651,58.95,0.241
23,611,40.08,2.2575,22.5,29.12,0.4157339983011943,46.33,0.4773
23,612,43.22,1.7017,17.41,19.09,1.1097330291911913,36.8,0.4454
23,613,43.06,2.0062,23.87,30.06,0.25,38.39,0.6158
23,614,10.81,1.8634,17.6,24.2,0.7475491350317315,12.5,1.2607
23,615,40.45,1.9752,17.07,21.4,2.5348344223443147,34.44,0.4405
23,616,51.9,2.0874,24.07,22.58,2.1471394256558476,49.3,0.4476
23,617,39.05,2.2936,18.35,21.43,0.8534412923603972,43.96,0.4029
23,618,37.94,2.4495,11.62,7.22,0.8245039464968885,45.07,0.2476
23,619,6.17,2.2535,15.53,14.89,1.3665673387860924,6.38,1.7029
23,620,19.73,2.4102,16.75,12.45,0.7459425465310398,23.14,0.6746
23,621,24.97,1.5808,19.0,18.86,1.1877958651778053,20.53,0.84
23,622,19.93,2.3192,22.83,23.67,0.372299813902428,18.82,1.1738
23,623,38.28,1.6529,13.24,10.43,0.3002014748097219,38.5,0.339
23,624,36.97,2.2899,19.13,17.45,1.6104388478502394,35.71,0.4895
23,625,51.16,1.73,19.77,21.0,0.25,58.51,0.3363
23,626,8.3,1.6064,19.14,19.16,1.3059983755518936,8.62,1.7059
23,627,22.19,1.5254,13.22,18.58,1.8761278078187038,22.87,0.4955
23,628,52.89,2.3636,13.13,18.59,1.0190424493177113,46.37,0.2714
23,629,54.65,1.6981,10.3,17.59,0.25,50.52,0.2024
23,630,21.92,1.8395,10.87,14.65,1.7591296671450694,26.3,0.365
23,631,13.61,2.2715,11.21,20.08,0.5700688400612666,13.09,0.7785
24,632,43.33,2.0571,14.73,13.13,2.4410319641955778,40.8,0.3266
24,633,53.92,1.6659,18.65,22.21,0.476528248238291,51.56,0.3551
24,634,57.01,1.7466,21.1,22.66,1.4542764078576889,62.41,0.3205
24,635,29.64,2.0693,18.88,23.74,2.073958842319831,27.27,0.6128
24,636,15.97,1.5378,23.05,30.33,0.2632235382662956,16.7,1.344
24,637,51.56,1.9803,15.39,22.98,1.776193020947858,46.55,0.3022
24,638,35.59,2.033,18.87,14.24,0.3812143625223981,41.98,0.44
24,639,39.92,2.3769,15.35,15.08,1.8040810339202302,47.27,0.3026
24,640,18.21,2.375,20.06,25.24,2.2102895485651786,21.51,0.7671
24,641,43.36,1.542,17.27,16.24,2.3045523381181385,37.28,0.4128
24,642,30.27,2.3311,14.09,12.0,0.25,33.03,0.4225
24,643,48.73,2.4452,13.82,22.02,1.6236943138686908,50.18,0.2592
24,644,42.96,2.4243,15.53,17.85,1.9220661189339754,41.01,0.3479
24,645,26.75,1.6668,12.0,20.42,0.25,31.97,0.3712
24,646,23.4,2.0994,12.51,20.55,2.4531784440804256,19.55,0.5159
24,647,52.23,2.3131,11.37,8.71,0.25,52.42,0.2152
24,648,33.81,1.7677,15.52,12.62,1.9396036512370403,34.23,0.3999
24,649,26.86,1.7738,22.29,26.93,0.3675113634379634,25.59,0.8424
24,650,38.61,2.2184,23.57,21.72,1.1575903762340947,40.88,0.5483
24,651,57.36,2.2946,14.98,12.18,0.25,61.95,0.2401
24,652,50.27,2.2313,14.09,22.22,2.018747988586609,47.5,0.2686
24,653,45.11,1.6041,17.98,17.57,1.8761848805876993,47.67,0.348
24,654,15.73,1.5304,18.54,27.97,0.9490979039212067,15.91,1.0176
24,655,46.21,1.9393,13.07,12.51,1.7989794921958193,37.3,0.3181
24,656,44.46,2.3355,16.72,24.93,0.9736339711475783,40.69,0.3903
24,657,22.14,2.1789,12.43,13.73,1.3631421406755524,23.81,0.4648
24,658,59.21,2.267,13.24,15.4,2.4674921273688346,63.25,0.1948
25,659,30.28,1.8468,22.81,22.08,2.0614108243876355,28.68,0.6906
25,660,27.28,2.332,24.15,23.79,0.7435985649854878,29.16,0.7821
25,661,18.12,1.8248,21.43,20.17,1.9884546715738005,14.94,1.1185
25,662,15.69,1.9858,22.65,32.2,0.32204522822075504,16.9,1.2899
25,663,56.66,2.0545,24.65,26.9,1.3054140038944058,61.73,0.3802
25,664,54.71,2.2956,20.07,22.8,1.691324433537696,58.37,0.3269
25,665,19.87,2.1401,12.3,11.65,1.3457951443465932,16.92,0.6132
25,666,18.85,2.3352,17.32,21.14,0.73085387116411,18.02,0.8739
25,667,37.96,2.2553,23.73,27.56,2.18350423775948,30.74,0.6728
25,668,25.49,1.6415,19.92,20.78,1.935906958862317,22.93,0.7503
25,669,28.2,2.1679,16.62,14.43,1.0198353140717067,31.19,0.4964
25,670,55.25,1.9135,20.54,24.68,1.3222549478289867,53.93,0.3655
25,671,48.57,2.1097,19.42,17.99,0.39911874265560787,49.14,0.389
25,672,53.07,1.9625,13.46,16.83,0.851625228792573,51.5,0.2536
25,673,14.48,2.2733,15.27,16.24,1.4077536050720374,14.79,0.8832
25,674,44.2,2.397,14.93,17.13,2.7062459136084596,42.02,0.3207
25,675,54.16,1.7746,14.54,20.05,0.7268055258780495,59.07,0.2399
25,676,54.11,2.1742,23.99,20.04,0.6684425123076183,45.24,0.5164
25,677,35.55,1.6138,14.5,13.73,0.5242580305994406,40.05,0.354
25,678,46.64,1.7625,24.49,25.65,0.8348098678242702,41.04,0.5768
25,679,57.05,1.8423,20.61,17.84,1.0161445007949899,58.28,0.34
25,680,44.92,1.5423,16.87,16.52,0.25,39.78,0.4209
25,681,28.24,1.6977,11.74,7.1,1.4305421798101017,33.37,0.324
25,682,11.97,2.2085,11.62,9.87,0.27732427313134356,14.13,0.7905
25,683,56.91,2.2796,16.82,18.45,1.7837045347707363,59.25,0.2697
25,684,36.43,1.7319,24.18,22.28,0.25,30.81,0.773
25,685,50.87,1.5276,12.1,19.94,2.146359542970046,44.05,0.2507
26,686,35.69,1.8127,22.89,20.68,0.6581664697059304,30.98,0.7135
26,687,25.45,2.3716,24.27,27.43,1.0560888718683559,22.17,1.0054
26,688,52.31,1.8928,14.11,14.7,0.25,44.64,0.3142
26,689,10.19,2.4221,18.85,24.28,2.290626906791235,11.24,1.2517
26,690,24.82,1.7441,16.3,21.1,1.8579129092103275,29.01,0.4982
26,691,56.25,1.7419,16.5,22.1,1.9327502437713113,61.75,0.2508
26,692,30.15,1.7278,16.38,23.22,0.5909749270466323,32.42,0.4872
26,693,19.81,1.9814,22.26,27.52,0.25229154310296775,15.93,1.3581
26,694,13.51,2.1525,21.82,22.17,1.381487778603507,14.53,1.2335
26,695,22.08,2.0455,16.79,22.16,0.452555281844034,25.08,0.645
26,696,37.05,1.6919,17.59,13.43,1.5707739819225837,35.82,0.453
26,697,8.07,1.5988,14.58,19.59,1.1184558379851728,8.9,1.31
26,698,33.69,2.2041,24.13,24.95,0.7199681307035705,31.87,0.7233
26,699,9.61,2.1737,17.13,16.52,0.25,11.45,1.4591
26,700,30.01,2.3175,17.44,26.56,1.2166417966654748,33.44,0.4831
26,701,20.59,2.045,16.66,17.48,0.6489883482009113,23.85,0.6622
26,702,27.22,1.5177,12.61,14.81,2.5511411899654868,26.13,0.4138
26,703,59.21,1.6007,14.61,23.56,1.168896681503353,53.0,0.2644
26,704,8.55,2.1271,20.08,16.01,0.746307555160922,9.19,1.8188
26,705,15.89,2.3576,13.23,18.69,0.2747578479008566,17.18,0.747
26,706,14.23,2.1099,14.72,21.55,2.198092394697491,13.6,0.8509
26,707,35.23,2.0768,16.04,13.85,0.42275378243171274,38.91,0.4015
26,708,31.02,2.4403,16.24,22.61,0.8223724369177249,31.6,0.4886
26,709,6.99,1.8986,24.99,26.18,0.8909149957158297,7.48,2.7705
26,710,23.09,2.0435,23.25,20.63,1.9460453019190007,21.57,0.9008
26,711,6.35,2.0982,15.72,22.74,2.4209244081215613,6.03,1.5203
26,712,11.9,2.2093,20.29,16.8,1.9434847898620857,9.85,1.4329
27,713,35.94,2.2565,22.58,22.41,0.37311862289036174,42.72,0.5191
27,714,8.69,2.4012,15.89,25.14,0.45610432149203073,8.71,1.6621
27,715,37.27,2.2081,11.82,17.67,2.322298265664277,36.53,0.2901
27,716,27.74,2.0092,18.22,21.66,2.435814473077508,30.23,0.521
27,717,49.49,2.1791,18.47,27.04,1.690308877720101,42.01,0.4092
27,718,51.52,1.9141,23.05,23.71,0.7293530283115764,46.64,0.4792
27,719,4.22,1.9955,21.32,19.43,0.4181720614671071,3.52,5.0165
27,720,20.05,2.2815,19.71,27.15,0.5796572407259358,22.54,0.8384
27,721,10.1,1.7507,20.73,28.04,2.277606306816429,9.75,1.4547
27,722,6.5,2.2844,17.09,21.78,1.4937956751192216,5.97,1.8104
27,723,52.88,2.297,11.96,11.55,1.3658530614376945,50.45,0.225
27,724,50.84,2.45,15.66,20.47,1.7328299951882091,44.07,0.3252
27,725,5.87,1.8857,13.58,15.37,2.0375777465131395,4.75,1.4618
27,726,48.0,1.8214,23.77,22.63,0.25476570428545203,43.66,0.5391
27,727,7.65,1.5499,11.07,16.95,0.45767408270026294,7.17,1.389
27,728,27.43,2.4289,20.74,25.3,2.4794280687355,26.13,0.6754
