Line,Component,MTBF,λ,cp,cc,PM_duration,x*,CR
15,413,57.15,2.2772,22.66,23.46,1.61,64.53,0.3426
15,414,14.58,2.2011,14.46,14.54,1.63,13.0,0.9884
15,415,4.05,2.2152,11.57,9.23,1.06,4.01,2.2821
16,416,6.5,2.4706,14.85,12.99,3.65,6.83,1.417
16,417,12.2,1.6889,13.84,14.94,4.33,13.0,0.7986
16,418,23.14,2.1837,21.03,21.72,0.34,27.35,0.7595
16,419,55.84,2.4093,15.4,15.23,2.68,64.42,0.2295
16,420,15.59,2.4182,24.68,28.92,4.12,13.13,1.4307
16,421,10.29,1.7912,22.06,29.05,3.17,8.26,1.93
16,422,14.43,1.5997,17.52,14.96,1.98,12.58,1.2033
16,423,40.24,1.9643,16.42,20.14,2.6,40.51,0.3809
16,424,45.22,2.0568,15.67,11.29,4.66,47.19,0.3022
16,425,20.14,1.6603,17.98,17.87,2.84,21.14,0.7498
16,426,14.58,1.9694,17.94,15.2,3.67,15.22,0.9497
16,427,56.59,2.1717,16.91,19.67,0.61,67.66,0.2477
16,428,57.15,1.5783,15.45,20.8,4.68,55.8,0.2555
16,429,39.52,2.2745,18.9,16.32,0.41,37.12,0.5036
16,430,30.27,1.8341,12.18,10.47,0.76,35.77,0.3334
16,431,10.48,2.4463,19.56,28.17,3.73,8.83,1.5573
16,432,32.27,2.1971,22.49,22.32,3.04,32.71,0.6291
16,433,25.23,1.8403,23.36,24.13,3.2,24.24,0.8513
16,434,9.73,1.5615,15.7,15.73,0.49,10.68,1.4056
16,435,6.85,1.7211,18.21,14.15,1.55,8.07,1.8929
16,436,49.04,1.6807,15.33,21.41,2.18,41.74,0.349
16,437,45.38,1.8969,15.63,13.03,1.5,40.7,0.3704
16,438,26.32,1.5192,12.56,12.14,3.92,29.2,0.3792
16,439,49.57,1.9935,21.06,25.03,1.23,57.57,0.3582
16,440,9.84,2.4827,20.32,28.1,4.34,8.62,1.5679
16,441,28.76,1.5715,21.12,18.43,2.1,29.86,0.6608
16,442,52.84,1.5476,12.37,15.22,2.08,56.32,0.2118
17,443,20.03,1.6989,10.28,5.43,4.7,19.9,0.4179
17,444,32.06,1.8217,15.65,23.91,0.88,32.45,0.4695
17,445,37.03,1.7006,12.43,9.0,1.61,37.32,0.3193
17,446,35.51,2.4449,19.63,26.11,1.18,32.03,0.5911
17,447,18.7,1.5393,21.17,17.71,1.7,20.24,0.9649
17,448,47.83,1.9553,15.82,13.61,3.57,49.36,0.2989
17,449,57.09,1.5688,14.93,10.1,2.66,52.82,0.2691
17,450,49.91,2.0539,14.28,11.96,2.39,56.61,0.242
17,451,58.16,1.9387,22.7,21.56,2.12,51.9,0.4202
17,452,45.64,2.032,21.71,21.72,4.09,51.12,0.3932
17,453,23.38,1.6726,16.76,15.64,0.26,20.46,0.8089
17,454,52.14,1.7578,17.21,13.72,1.33,47.38,0.3533
17,455,13.5,2.2185,16.93,24.82,3.91,11.55,1.0951
17,456,58.11,2.321,12.79,8.76,1.22,63.88,0.1965
17,457,30.3,2.2829,19.07,21.22,3.79,28.02,0.5995
17,458,39.72,1.5093,22.78,26.9,0.41,42.71,0.5283
17,459,48.38,1.8068,23.99,19.74,0.42,48.22,0.4932
17,460,47.03,1.7216,13.64,17.22,1.53,48.45,0.2729
17,461,55.81,1.6469,24.21,27.93,4.86,58.8,0.3803
17,462,46.61,2.486,21.49,17.72,1.11,45.14,0.4646
17,463,48.45,1.9648,24.93,24.24,2.8,45.84,0.5125
17,464,26.0,2.1956,18.14,20.85,4.7,23.0,0.6549
17,465,32.12,1.52,17.76,14.61,1.45,32.3,0.5262
17,466,36.1,2.4258,16.22,24.5,3.32,31.77,0.4622
17,467,11.33,2.1758,21.85,28.85,2.91,13.53,1.3291
17,468,33.88,1.6131,13.78,23.44,4.18,36.55,0.3383
17,469,37.38,1.9604,15.3,23.31,1.98,40.05,0.364
18,470,15.11,1.994,17.14,17.54,4.01,16.08,0.8532
18,471,26.92,2.3954,24.93,20.03,1.02,31.12,0.7757
18,472,17.72,2.2297,22.88,27.23,4.1,19.21,0.9816
18,473,10.46,1.9068,15.51,14.04,4.28,11.07,1.0104
18,474,58.48,1.5557,22.95,18.5,2.98,59.9,0.365
18,475,22.6,1.6549,17.82,26.27,4.28,24.34,0.6226
18,476,4.28,1.9278,23.66,20.66,1.19,4.31,4.3018
18,477,18.75,1.7099,11.33,8.94,3.1,20.4,0.4821
18,478,35.07,1.9229,15.48,17.92,2.94,37.5,0.3828
18,479,53.91,2.3039,14.44,17.11,1.12,60.63,0.2338
18,480,44.26,2.2296,20.77,29.42,0.73,36.14,0.5633
18,481,5.29,1.873,18.38,23.51,0.96,6.02,2.6332
18,482,4.01,1.6685,14.92,17.7,0.39,4.18,3.2648
18,483,29.28,2.4385,13.18,11.22,0.83,26.68,0.4791
18,484,52.71,2.1049,17.98,16.1,3.17,63.24,0.2707
18,485,50.77,2.3935,11.55,6.57,4.16,46.78,0.2267
18,486,10.08,1.9728,23.12,32.63,3.47,8.28,1.9677
18,487,4.68,2.1613,13.8,10.69,1.62,4.7,2.1835
18,488,28.65,2.0124,15.81,11.97,3.45,26.92,0.5206
18,489,45.54,2.2567,13.51,12.5,3.42,45.25,0.2776
18,490,34.8,1.9918,20.73,20.98,2.94,29.73,0.6345
18,491,7.73,2.4761,10.91,7.21,4.8,7.68,0.8742
18,492,50.49,2.4506,15.31,19.81,3.26,58.77,0.2468
18,493,52.74,2.0582,14.4,15.11,1.79,51.69,0.2693
18,494,22.21,1.9711,11.87,21.05,4.14,26.18,0.3915
18,495,26.26,1.7171,14.99,14.24,2.02,26.01,0.5348
18,496,52.48,1.5321,21.44,30.53,3.31,57.29,0.3538
19,497,55.96,1.8327,10.21,6.89,2.64,47.02,0.2056
19,498,18.57,1.677,23.64,23.79,0.39,15.99,1.4432
19,499,55.08,2.3928,20.08,21.97,3.36,63.4,0.3008
19,500,54.13,2.1592,23.4,22.34,1.89,45.46,0.4942
19,501,55.63,1.6408,18.37,25.32,1.32,49.67,0.3603
19,502,4.05,2.2572,22.15,23.48,4.93,3.9,2.5085
19,503,33.4,1.9771,21.63,18.85,2.38,30.17,0.6645
19,504,6.11,2.0832,12.22,19.67,1.34,6.73,1.5143
19,505,32.2,2.3941,22.11,26.54,4.7,38.42,0.5128
19,506,19.35,1.7027,10.85,17.56,2.35,19.79,0.4901
19,507,40.72,1.997,19.18,24.51,0.4,44.91,0.4233
19,508,16.71,1.7213,15.58,24.2,1.02,15.93,0.9192
19,509,36.99,2.2208,12.52,19.46,1.4,44.11,0.2751
19,510,22.91,2.203,13.92,11.16,1.31,19.86,0.6575
19,511,18.72,1.5357,17.38,13.58,3.6,15.74,0.8987
19,512,38.31,1.5942,10.31,11.54,3.83,41.66,0.2266
19,513,8.09,2.3211,22.7,30.15,2.59,9.69,1.8485
19,514,17.01,2.1239,10.59,6.42,2.44,18.02,0.5176
19,515,35.76,2.0534,17.04,22.22,0.4,37.55,0.449
19,516,47.67,2.2839,22.87,24.09,2.72,42.72,0.5033
19,517,19.69,1.5531,16.26,12.88,4.03,22.85,0.6049
19,518,50.7,2.0535,17.11,18.52,3.18,43.11,0.3696
19,519,27.43,1.8446,16.86,12.84,2.62,27.57,0.5585
19,520,17.58,1.6843,21.44,20.83,0.56,19.18,1.0861
19,521,42.04,1.9705,15.64,21.6,2.09,47.91,0.3128
19,522,52.98,1.6706,19.46,14.59,0.9,61.22,0.3133
19,523,16.71,2.4293,21.44,18.08,3.66,16.85,1.0453
20,524,13.64,1.8054,12.39,12.91,1.78,11.82,0.911
20,525,5.59,2.1294,14.97,13.96,4.89,6.5,1.3143
20,526,47.91,2.1225,18.13,17.88,1.75,52.22,0.3359
20,527,58.04,1.7604,18.18,26.5,0.34,50.93,0.3546
20,528,18.66,2.0126,22.91,23.51,1.82,19.26,1.0868
20,529,47.29,1.8327,14.12,10.62,4.2,46.83,0.2767
20,530,21.82,1.7667,12.4,22.27,4.84,17.63,0.5518
20,531,43.15,1.7529,16.04,18.13,0.44,44.67,0.3556
20,532,32.08,2.3734,20.22,27.57,0.65,37.76,0.5264
20,533,50.09,1.542,15.97,14.13,2.49,47.77,0.3177
20,534,28.21,2.4793,23.83,23.2,0.67,31.94,0.7308
20,535,24.19,1.9304,15.62,24.25,2.2,20.41,0.6908
20,536,10.05,1.9279,19.29,17.95,0.72,8.07,2.1945
20,537,21.73,2.1772,24.67,29.54,2.55,17.78,1.2135
20,538,51.36,2.4112,11.92,15.99,4.15,55.97,0.1983
20,539,54.85,1.7357,14.64,18.89,4.56,64.8,0.2111
20,540,7.0,2.2093,17.17,17.11,2.78,6.13,1.927
20,541,34.96,1.7532,10.43,7.13,4.79,33.76,0.2706
20,542,17.03,1.9913,20.68,16.3,4.39,18.35,0.9094
20,543,13.32,2.2864,16.26,17.27,1.44,11.33,1.2733
20,544,35.68,1.6421,23.58,22.0,3.6,41.78,0.5196
20,545,33.18,1.9876,20.34,21.09,3.0,32.32,0.5759
20,546,8.05,2.2862,11.51,20.55,2.04,9.3,1.015
20,547,57.63,2.3677,15.7,20.63,0.26,59.97,0.2607
20,548,37.95,1.865,17.55,19.53,4.55,37.85,0.4139
20,549,13.99,2.0131,21.65,29.31,4.12,12.61,1.2941
20,550,52.28,2.3934,11.96,20.91,1.17,60.5,0.1939
21,551,53.64,2.0417,18.18,18.4,3.32,53.75,0.3186
21,552,40.27,2.0026,12.58,8.69,2.59,35.37,0.3314
21,553,58.49,1.6531,18.86,22.09,1.53,65.36,0.282
21,554,47.97,1.7373,24.07,31.65,1.62,39.95,0.579
21,555,27.42,2.0593,16.72,21.34,1.14,30.5,0.5284
21,556,51.07,1.8236,11.55,14.77,4.23,42.55,0.2469
21,557,39.94,1.9719,15.45,13.96,4.56,39.24,0.3527
21,558,23.29,2.1937,22.79,26.92,3.86,25.3,0.7816
21,559,26.08,2.1771,24.91,34.53,2.51,29.57,0.7765
21,560,54.56,2.3144,13.78,8.92,2.43,55.08,0.2396
21,561,32.28,2.0253,23.67,21.25,4.88,31.3,0.6542
21,562,24.19,2.2985,18.58,27.03,2.74,20.63,0.795
21,563,43.98,1.9354,10.75,8.24,1.65,39.61,0.2605
21,564,42.9,2.2695,10.74,12.82,1.41,50.4,0.2073
21,565,39.15,1.8218,10.14,6.1,1.42,40.91,0.2395
21,566,13.33,2.0286,14.47,9.73,3.05,10.8,1.0448
21,567,45.39,1.818,16.48,15.07,4.03,49.26,0.3093
21,568,19.32,1.6216,14.9,14.43,2.89,19.27,0.6724
21,569,38.74,2.0442,20.59,20.34,3.76,44.53,0.4264
21,570,28.21,1.9128,18.74,19.98,3.88,22.92,0.6993
21,571,45.91,2.2588,10.81,8.8,4.78,42.8,0.2272
21,572,9.06,2.0627,11.57,19.47,2.53,10.03,0.9212
21,573,54.7,1.9095,22.98,19.09,4.78,53.29,0.3957
21,574,26.51,2.0757,21.25,16.98,3.02,30.31,0.6376
21,575,21.35,2.4713,24.37,20.99,0.81,17.48,1.3324
21,576,43.49,2.3503,23.93,23.34,2.31,49.5,0.4619
21,577,20.62,1.8543,23.51,32.72,4.55,17.55,1.0638
22,578,50.13,1.9098,17.08,15.79,4.96,46.56,0.3315
22,579,8.2,2.3957,12.09,19.1,4.06,7.9,1.0109
22,580,18.23,2.3597,18.22,20.95,3.58,18.04,0.8427
22,581,14.85,1.7084,23.67,20.12,3.39,15.73,1.238
22,582,52.79,2.2483,18.05,21.17,4.38,49.59,0.3344
22,583,25.81,2.0113,23.11,19.32,4.66,24.34,0.7969
22,584,20.28,2.1148,24.43,33.14,4.54,20.48,0.9764
22,585,15.67,2.0247,21.14,18.72,2.89,14.82,1.1937
22,586,57.73,1.9439,21.26,20.26,3.84,66.84,0.3008
22,587,30.61,2.4451,11.11,19.89,1.27,36.64,0.2931
22,588,42.05,2.4367,22.67,20.35,4.18,49.36,0.4234
22,589,28.2,2.0388,18.47,13.81,2.37,32.51,0.5295
22,590,28.89,2.0889,10.05,9.98,0.91,24.26,0.3993
22,591,54.9,1.715,12.72,13.12,1.22,63.14,0.1976
22,592,38.39,1.6882,17.14,21.12,1.61,41.95,0.3935
22,593,28.61,1.7978,11.07,15.02,2.42,31.19,0.3294
22,594,7.83,2.4551,23.24,32.98,1.17,7.76,2.6025
22,595,44.73,1.8707,16.65,18.52,1.13,37.51,0.4309
22,596,37.0,2.1265,19.93,18.82,2.81,33.85,0.5436
22,597,56.65,2.2621,10.56,6.93,4.87,45.57,0.2094
22,598,17.57,2.1788,17.64,25.19,1.35,16.83,0.9703
22,599,24.86,1.9557,19.51,20.48,1.09,27.41,0.6846
22,600,38.19,1.8642,21.64,18.21,1.25,33.53,0.6222
22,601,13.26,2.2772,17.9,16.96,1.34,15.26,1.0783
22,602,52.59,1.9511,16.4,22.86,0.32,55.77,0.2924
22,603,12.63,2.1465,21.26,21.23,1.12,10.35,1.8535
22,604,26.84,2.205,21.93,28.63,1.33,25.27,0.8244
23,605,31.02,2.0973,20.47,16.89,2.49,27.47,0.6832
23,606,4.33,1.801,21.91,23.62,3.81,4.33,2.6916
23,607,55.35,2.2068,11.28,6.34,3.68,60.14,0.1767
23,608,23.29,2.2867,22.29,18.5,1.86,21.81,0.9417
23,609,26.88,1.8487,11.45,12.31,3.88,22.22,0.4387
23,610,56.77,2.4863,14.37,14.8,0.67,58.95,0.241
23,611,40.08,2.2575,22.5,29.12,0.81,46.33,0.4773
23,612,43.22,1.7017,17.41,19.09,2.29,36.8,0.4454
23,613,43.06,2.0062,23.87,30.06,0.37,38.39,0.6158
23,614,10.81,1.8634,17.6,24.2,1.46,12.5,1.2607
23,615,40.45,1.9752,17.07,21.4,4.31,34.44,0.4405
23,616,51.9,2.0874,24.07,22.58,4.47,49.3,0.4476
23,617,39.05,2.2936,18.35,21.43,1.58,43.96,0.4029
23,618,37.94,2.4495,11.62,7.22,1.86,45.07,0.2476
23,619,6.17,2.2535,15.53,14.89,2.74,6.38,1.7029
23,620,19.73,2.4102,16.75,12.45,1.69,23.14,0.6746
23,621,24.97,1.5808,19.0,18.86,2.09,20.53,0.84
23,622,19.93,2.3192,22.83,23.67,0.63,18.82,1.1738
23,623,38.28,1.6529,13.24,10.43,0.56,38.5,0.339
23,624,36.97,2.2899,19.13,17.45,3.37,35.71,0.4895
23,625,51.16,1.73,19.77,21.0,0.28,58.51,0.3363
23,626,8.3,1.6064,19.14,19.16,2.6,8.62,1.7059
23,627,22.19,1.5254,13.22,18.58,3.81,22.87,0.4955
23,628,52.89,2.3636,13.13,18.59,2.01,46.37,0.2714
23,629,54.65,1.6981,10.3,17.59,0.37,50.52,0.2024
23,630,21.92,1.8395,10.87,14.65,3.48,26.3,0.365
23,631,13.61,2.2715,11.21,20.08,1.31,13.09,0.7785
24,632,43.33,2.0571,14.73,13.13,4.3,40.8,0.3266
24,633,53.92,1.6659,18.65,22.21,0.96,51.56,0.3551
24,634,57.01,1.7466,21.1,22.66,3.42,62.41,0.3205
24,635,29.64,2.0693,18.88,23.74,3.54,27.27,0.6128
24,636,15.97,1.5378,23.05,30.33,0.45,16.7,1.344
24,637,51.56,1.9803,15.39,22.98,4.38,46.55,0.3022
24,638,35.59,2.033,18.87,14.24,0.91,41.98,0.44
24,639,39.92,2.3769,15.35,15.08,3.46,47.27,0.3026
24,640,18.21,2.375,20.06,25.24,4.64,21.51,0.7671
24,641,43.36,1.542,17.27,16.24,4.56,37.28,0.4128
24,642,30.27,2.3311,14.09,12.0,0.32,33.03,0.4225
24,643,48.73,2.4452,13.82,22.02,3.14,50.18,0.2592
24,644,42.96,2.4243,15.53,17.85,3.63,41.01,0.3479
24,645,26.75,1.6668,12.0,20.42,0.36,31.97,0.3712
24,646,23.4,2.0994,12.51,20.55,4.7,19.55,0.5159
24,647,52.23,2.3131,11.37,8.71,0.41,52.42,0.2152
24,648,33.81,1.7677,15.52,12.62,4.58,34.23,0.3999
24,649,26.86,1.7738,22.29,26.93,0.87,25.59,0.8424
24,650,38.61,2.2184,23.57,21.72,2.11,40.88,0.5483
24,651,57.36,2.2946,14.98,12.18,0.44,61.95,0.2401
24,652,50.27,2.2313,14.09,22.22,4.95,47.5,0.2686
24,653,45.11,1.6041,17.98,17.57,4.0,47.67,0.348
24,654,15.73,1.5304,18.54,27.97,2.31,15.91,1.0176
24,655,46.21,1.9393,13.07,12.51,3.79,37.3,0.3181
24,656,44.46,2.3355,16.72,24.93,2.15,40.69,0.3903
24,657,22.14,2.1789,12.43,13.73,2.93,23.81,0.4648
24,658,59.21,2.267,13.24,15.4,4.72,63.25,0.1948
25,659,30.28,1.8468,22.81,22.08,4.35,28.68,0.6906
25,660,27.28,2.332,24.15,23.79,1.72,29.16,0.7821
25,661,18.12,1.8248,21.43,20.17,4.22,14.94,1.1185
25,662,15.69,1.9858,22.65,32.2,0.66,16.9,1.2899
25,663,56.66,2.0545,24.65,26.9,3.1,61.73,0.3802
25,664,54.71,2.2956,20.07,22.8,3.02,58.37,0.3269
25,665,19.87,2.1401,12.3,11.65,3.14,16.92,0.6132
25,666,18.85,2.3352,17.32,21.14,1.8,18.02,0.8739
25,667,37.96,2.2553,23.73,27.56,4.53,30.74,0.6728
25,668,25.49,1.6415,19.92,20.78,3.62,22.93,0.7503
25,669,28.2,2.1679,16.62,14.43,2.29,31.19,0.4964
25,670,55.25,1.9135,20.54,24.68,2.26,53.93,0.3655
25,671,48.57,2.1097,19.42,17.99,0.78,49.14,0.389
25,672,53.07,1.9625,13.46,16.83,1.58,51.5,0.2536
25,673,14.48,2.2733,15.27,16.24,2.5,14.79,0.8832
25,674,44.2,2.397,14.93,17.13,4.53,42.02,0.3207
25,675,54.16,1.7746,14.54,20.05,1.55,59.07,0.2399
25,676,54.11,2.1742,23.99,20.04,1.22,45.24,0.5164
25,677,35.55,1.6138,14.5,13.73,0.91,40.05,0.354
25,678,46.64,1.7625,24.49,25.65,1.42,41.04,0.5768
25,679,57.05,1.8423,20.61,17.84,2.34,58.28,0.34
25,680,44.92,1.5423,16.87,16.52,0.3,39.78,0.4209
25,681,28.24,1.6977,11.74,7.1,2.86,33.37,0.324
25,682,11.97,2.2085,11.62,9.87,0.57,14.13,0.7905
25,683,56.91,2.2796,16.82,18.45,3.11,59.25,0.2697
25,684,36.43,1.7319,24.18,22.28,0.47,30.81,0.773
25,685,50.87,1.5276,12.1,19.94,4.21,44.05,0.2507
26,686,35.69,1.8127,22.89,20.68,1.1,30.98,0.7135
26,687,25.45,2.3716,24.27,27.43,1.97,22.17,1.0054
26,688,52.31,1.8928,14.11,14.7,0.27,44.64,0.3142
26,689,10.19,2.4221,18.85,24.28,3.82,11.24,1.2517
26,690,24.82,1.7441,16.3,21.1,3.71,29.01,0.4982
26,691,56.25,1.7419,16.5,22.1,4.04,61.75,0.2508
26,692,30.15,1.7278,16.38,23.22,1.2,32.42,0.4872
26,693,19.81,1.9814,22.26,27.52,0.46,15.93,1.3581
26,694,13.51,2.1525,21.82,22.17,3.16,14.53,1.2335
26,695,22.08,2.0455,16.79,22.16,0.95,25.08,0.645
26,696,37.05,1.6919,17.59,13.43,3.01,35.82,0.453
26,697,8.07,1.5988,14.58,19.59,2.23,8.9,1.31
26,698,33.69,2.2041,24.13,24.95,1.49,31.87,0.7233
26,699,9.61,2.1737,17.13,16.52,0.29,11.45,1.4591
26,700,30.01,2.3175,17.44,26.56,2.66,33.44,0.4831
26,701,20.59,2.045,16.66,17.48,1.31,23.85,0.6622
26,702,27.22,1.5177,12.61,14.81,4.34,26.13,0.4138
26,703,59.21,1.6007,14.61,23.56,2.26,53.0,0.2644
26,704,8.55,2.1271,20.08,16.01,1.85,9.19,1.8188
26,705,15.89,2.3576,13.23,18.69,0.53,17.18,0.747
26,706,14.23,2.1099,14.72,21.55,3.7,13.6,0.8509
26,707,35.23,2.0768,16.04,13.85,1.04,38.91,0.4015
26,708,31.02,2.4403,16.24,22.61,1.64,31.6,0.4886
26,709,6.99,1.8986,24.99,26.18,1.54,7.48,2.7705
26,710,23.09,2.0435,23.25,20.63,4.24,21.57,0.9008
26,711,6.35,2.0982,15.72,22.74,4.31,6.03,1.5203
26,712,11.9,2.2093,20.29,16.8,4.31,9.85,1.4329
27,713,35.94,2.2565,22.58,22.41,0.78,42.72,0.5191
27,714,8.69,2.4012,15.89,25.14,0.85,8.71,1.6621
27,715,37.27,2.2081,11.82,17.67,4.21,36.53,0.2901
27,716,27.74,2.0092,18.22,21.66,4.74,30.23,0.521
27,717,49.49,2.1791,18.47,27.04,3.13,42.01,0.4092
27,718,51.52,1.9141,23.05,23.71,1.46,46.64,0.4792
27,719,4.22,1.9955,21.32,19.43,0.73,3.52,5.0165
27,720,20.05,2.2815,19.71,27.15,0.97,22.54,0.8384
27,721,10.1,1.7507,20.73,28.04,4.5,9.75,1.4547
27,722,6.5,2.2844,17.09,21.78,3.47,5.97,1.8104
27,723,52.88,2.297,11.96,11.55,2.7,50.45,0.225
27,724,50.84,2.45,15.66,20.47,4.08,44.07,0.3252
27,725,5.87,1.8857,13.58,15.37,4.54,4.75,1.4618
27,726,48.0,1.8214,23.77,22.63,0.43,43.66,0.5391
27,727,7.65,1.5499,11.07,16.95,0.8,7.17,1.389
27,728,27.43,2.4289,20.74,25.3,4.58,26.13,0.6754
27,729,38.37,2.1236,16.01,24.58,2.54,37.37,0.4012
27,730,44.73,1.7696,15.29,10.41,0.73,50.36,0.2993
27,731,24.11,2.0804,12.62,19.49,0.6,28.45,0.4344
27,732,59.93,1.8719,22.88,29.92,1.67,67.01,0.3331
27,733,47.78,1.8553,22.5,24.67,2.98,44.66,0.4723
27,734,12.09,1.733,10.55,7.72,4.55,12.66,0.613
27,735,33.91,1.7183,13.55,10.45,1.03,39.98,0.3304
27,736,29.98,1.5588,14.93,19.17,3.71,30.83,0.4323
27,737,47.24,2.428,15.02,16.51,1.49,54.82,0.2667
27,738,9.03,1.6319,11.6,7.64,2.6,9.52,0.9571
27,739,57.17,2.4967,18.99,21.93,2.03,61.5,0.2989
28,740,26.9,1.7061,11.14,15.16,2.16,24.87,0.4121
28,741,10.78,2.3647,18.58,16.45,2.59,9.45,1.5432
28,742,45.73,1.6271,20.65,17.8,0.74,45.28,0.4487
28,743,29.16,2.2086,19.67,24.01,3.21,27.09,0.6492
28,744,28.53,1.8075,22.21,17.25,4.93,23.31,0.7865
28,745,17.67,1.6143,22.87,26.59,2.78,16.96,1.1586
28,746,32.44,2.3102,23.65,23.51,4.24,27.4,0.7475
28,747,35.66,1.7487,19.51,14.88,2.3,28.67,0.63
28,748,5.24,1.5083,13.59,15.5,0.77,4.83,2.4268
28,749,11.14,2.0456,20.17,19.1,4.33,12.1,1.2276
28,750,44.77,2.1665,23.05,21.06,4.39,47.31,0.4458
28,751,49.82,1.5057,12.74,13.84,4.96,44.34,0.2584
28,752,30.7,1.6326,12.66,10.27,2.13,36.76,0.3255
28,753,59.71,1.6148,10.78,6.52,3.7,70.83,0.1446
28,754,56.69,1.6939,13.61,12.6,1.02,50.38,0.2648
28,755,46.37,1.8096,19.85,20.38,4.63,52.27,0.3489
28,756,20.27,1.8397,12.47,10.65,4.7,22.71,0.4549
28,757,47.21,2.4195,11.5,11.95,2.78,39.53,0.2718
28,758,13.67,1.5123,23.3,33.16,3.07,11.28,1.6237
28,759,54.57,2.3141,24.6,25.83,1.74,62.88,0.3807
28,760,46.43,2.0635,17.98,18.53,0.82,51.22,0.3455
28,761,54.99,1.5148,24.08,27.12,4.09,45.78,0.4829
28,762,5.17,2.1287,24.8,22.12,3.24,5.43,2.8604
28,763,50.23,2.4368,16.4,25.25,4.06,50.04,0.3031
28,764,16.13,1.6697,20.77,17.48,0.25,14.83,1.3773
28,765,35.38,1.898,10.83,9.32,3.45,33.07,0.2965
28,766,20.57,1.567,20.38,15.84,4.5,24.48,0.7032
29,767,42.15,1.9175,21.34,27.16,3.58,40.97,0.479
29,768,4.62,2.4266,13.05,22.37,3.12,5.52,1.5104
29,769,52.95,2.4978,22.63,26.48,1.41,44.44,0.4936
29,770,58.85,1.796,10.06,8.32,4.39,52.7,0.1762
29,771,42.63,2.0656,12.44,8.74,0.62,47.61,0.2579
29,772,27.3,1.5934,11.36,8.04,2.55,31.23,0.3363
29,773,55.78,2.3263,14.09,14.14,1.84,66.79,0.2053
29,774,11.37,1.5493,22.48,29.91,3.55,13.43,1.3239
29,775,32.62,2.4138,22.71,19.08,4.85,33.25,0.5961
29,776,29.37,2.3778,13.87,16.63,0.73,27.26,0.4955
29,777,25.68,2.1226,22.91,24.33,1.0,25.35,0.8694
29,778,19.4,1.6418,17.98,15.72,0.27,20.09,0.8831
29,779,19.44,1.6752,24.2,20.29,3.93,23.02,0.898
29,780,6.12,2.4776,23.11,24.68,0.27,5.67,3.8906
29,781,40.64,1.58,21.61,23.11,1.4,39.48,0.5286
29,782,52.71,1.949,24.4,25.6,4.9,60.04,0.3757
29,783,15.8,2.1243,22.55,18.05,0.6,15.17,1.4299
29,784,36.31,2.3549,16.59,16.83,4.88,37.26,0.3937
29,785,29.08,1.8093,15.08,21.43,2.64,33.46,0.4177
29,786,34.44,1.7383,18.36,17.72,4.29,32.48,0.4993
29,787,51.29,1.9533,11.43,13.31,3.7,57.62,0.1864
29,788,12.96,1.7778,19.76,27.76,1.82,13.01,1.3324
29,789,49.41,1.9371,18.47,26.81,0.84,50.97,0.3565
29,790,40.22,2.4306,14.97,23.88,2.28,37.37,0.3776
29,791,29.97,1.9151,24.37,25.5,0.96,26.25,0.8956
29,792,34.68,1.524,18.71,21.12,3.88,30.67,0.5415
29,793,8.16,1.7889,18.49,24.88,3.23,7.42,1.7362
30,794,17.69,1.6371,19.25,15.49,4.28,20.33,0.7822
30,795,45.59,2.1594,13.93,22.31,2.18,41.98,0.3154
30,796,51.46,2.2589,16.4,12.18,1.66,56.05,0.2842
30,797,18.98,2.3201,11.15,11.76,4.98,21.17,0.4264
30,798,46.56,1.849,18.92,23.54,2.41,54.44,0.3328
30,799,19.08,2.4891,16.95,21.13,3.43,17.36,0.8153
30,800,10.36,1.6141,21.44,24.26,1.9,11.82,1.5627
30,801,37.68,2.4609,12.63,12.17,3.43,30.57,0.3715
30,802,4.83,1.6294,16.44,12.41,1.45,5.16,2.4871
30,803,37.38,1.7945,11.16,7.24,0.31,35.54,0.3113
30,804,39.18,2.0472,15.16,24.05,1.35,43.15,0.3407
30,805,34.99,1.8623,23.19,25.11,1.98,37.29,0.5905
30,806,42.14,1.538,17.27,14.22,3.13,48.72,0.3331
30,807,34.8,1.9134,20.71,27.62,0.6,34.94,0.5827
30,808,28.29,2.0933,24.12,21.3,1.36,27.72,0.8294
30,809,49.12,1.6616,20.19,20.74,1.64,41.86,0.4641
30,810,46.71,1.5684,23.47,20.93,0.31,41.71,0.5585
30,811,38.55,2.009,24.75,30.29,4.96,38.41,0.5707
30,812,42.22,1.6016,11.13,7.5,1.81,41.97,0.2542
30,813,47.95,1.9855,11.24,8.14,1.84,50.15,0.2162
30,814,58.72,1.6113,17.1,25.27,1.26,68.07,0.2466
30,815,22.69,2.492,10.79,20.21,0.74,18.97,0.5474
30,816,10.35,1.5332,13.14,20.48,0.75,11.5,1.0727
30,817,47.46,2.0351,18.94,17.87,4.04,48.1,0.3633
30,818,50.11,2.4817,21.45,21.89,2.2,47.53,0.4313
30,819,6.21,1.8632,11.79,14.41,3.15,7.28,1.1304
30,820,43.6,1.8297,21.11,28.48,2.11,41.67,0.4822
31,821,31.32,2.4899,16.27,16.63,1.27,34.63,0.4532
31,822,20.38,1.5814,16.41,18.33,0.3,20.13,0.8032
31,823,18.36,2.3912,18.99,16.67,2.58,21.62,0.7847
31,824,37.01,1.8445,23.66,22.2,3.22,43.8,0.5032
31,825,13.65,2.2197,20.2,17.4,3.17,14.66,1.1329
